,time,latency
1017,2020-04-29 09:43:31.564878,38.3367453860119
1018,2020-04-29 09:43:31.634298,38.30333871487528
1019,2020-04-29 09:43:33.227518,39.9364975518547
1050,2020-04-29 10:09:45.312347,37.58813965227455
1051,2020-04-29 10:09:46.179534,38.39257611287758
1052,2020-04-29 10:09:47.071198,39.24422273971141
1053,2020-04-29 10:09:47.091490,39.33469737600535
1054,2020-04-29 10:09:47.140949,39.400119788944714
1085,2020-04-29 10:36:19.901369,37.7421996681951
1086,2020-04-29 10:36:19.942369,37.724451136309646
1087,2020-04-29 10:36:20.020598,37.80185792874545
1088,2020-04-29 10:36:20.183288,38.00773692689836
1089,2020-04-29 10:36:20.553394,38.361880609299995
1120,2020-04-29 11:02:38.554979,37.01534351799637
1121,2020-04-29 11:02:39.683129,38.10016657179222
1122,2020-04-29 11:02:40.193970,38.69736610073596
1123,2020-04-29 11:02:40.206753,38.694191546645015
1124,2020-04-29 11:02:40.302153,38.822074741590775
1155,2020-04-29 11:29:01.854904,39.019765440840274
1156,2020-04-29 11:29:02.199810,39.467707856558256
1157,2020-04-29 11:29:02.274661,39.51000878727064
1158,2020-04-29 11:29:02.820908,40.072254959959544
1159,2020-04-29 11:29:03.923447,41.132454880978905
1190,2020-04-29 11:55:11.813641,37.25907523324713
1191,2020-04-29 11:55:12.582246,37.9852158613503
1192,2020-04-29 11:55:12.603318,38.103749369736754
1193,2020-04-29 11:55:12.837960,38.30588493030518
1194,2020-04-29 11:55:13.619563,39.103444992098964
1225,2020-04-29 12:21:20.598059,37.35302513232455
1226,2020-04-29 12:21:21.116898,37.88811787078157
1227,2020-04-29 12:21:22.100644,38.78569153184071
1228,2020-04-29 12:21:22.667125,39.39212773321197
1229,2020-04-29 12:21:22.682850,39.470749342814095
1260,2020-04-29 12:47:35.232616,37.205420166719705
1261,2020-04-29 12:47:36.114917,38.07188895437866
1262,2020-04-29 12:47:36.478139,38.362406329251826
1263,2020-04-29 12:47:37.107610,39.09706779988483
1264,2020-04-29 12:47:37.158144,39.088799303863205
1295,2020-04-29 13:13:43.731791,37.84706879314035
1296,2020-04-29 13:13:44.285681,38.30155822308735
1297,2020-04-29 13:13:44.711088,38.81000076094642
1298,2020-04-29 13:13:44.744086,38.80042414087802
1299,2020-04-29 13:13:45.239270,39.322067499626435
1330,2020-04-29 13:39:53.143429,37.48321369709447
1331,2020-04-29 13:39:53.738659,38.04026567284018
1332,2020-04-29 13:39:54.465276,38.72455314872785
1333,2020-04-29 13:39:54.852455,39.208938397001475
1334,2020-04-29 13:39:54.927988,39.25195763772353
1365,2020-04-29 14:06:04.404979,37.608507732395076
1366,2020-04-29 14:06:05.203907,38.37501039123162
1367,2020-04-29 14:06:05.508657,38.64970147330314
1368,2020-04-29 14:06:06.091950,39.192935597151525
1369,2020-04-29 14:06:06.123035,39.31011891877279
1400,2020-04-29 14:32:14.859805,38.266559041570865
1401,2020-04-29 14:32:14.877535,38.238458396866925
1402,2020-04-29 14:32:15.066450,38.499734348151826
1403,2020-04-29 14:32:15.127961,38.59387919679285
1404,2020-04-29 14:32:15.636550,39.08586991485208
1435,2020-04-29 14:58:25.139184,37.16403242014349
1436,2020-04-29 14:58:25.761890,37.89170165313408
1437,2020-04-29 14:58:26.301687,38.4149066307582
1438,2020-04-29 14:58:26.421873,38.518878871109344
1439,2020-04-29 14:58:27.000784,39.07146386895329
1470,2020-04-29 15:24:34.245574,37.344415196217604
1471,2020-04-29 15:24:34.555829,37.57365586841479
1472,2020-04-29 15:24:34.608343,37.7238958212547
1473,2020-04-29 15:24:34.719751,37.80239986767992
1474,2020-04-29 15:24:36.332329,39.388432658743106
1505,2020-04-29 15:50:44.969804,37.902023441623896
1506,2020-04-29 15:50:45.343082,38.220830942038454
1507,2020-04-29 15:50:45.939302,38.83934220205993
1508,2020-04-29 15:50:46.279768,39.11521079204977
1509,2020-04-29 15:50:46.723908,39.63989247195423
1540,2020-04-29 16:17:13.021526,38.289205519016825
1541,2020-04-29 16:17:13.857752,39.066796760074794
1542,2020-04-29 16:17:14.397546,39.632971686311066
1543,2020-04-29 16:17:14.571143,39.82248422689736
1544,2020-04-29 16:17:14.613485,39.7784925783053
1575,2020-04-29 16:43:17.629605,37.97915648575872
1576,2020-04-29 16:43:17.877720,38.21050316188485
1577,2020-04-29 16:43:18.480148,38.769199528265744
1578,2020-04-29 16:43:19.129283,39.3741945233196
1579,2020-04-29 16:43:19.455974,39.77180145308376
1610,2020-04-29 17:09:29.896870,38.566489530727274
1611,2020-04-29 17:09:30.520133,39.173835482914
1612,2020-04-29 17:09:30.580283,39.26688312692568
1613,2020-04-29 17:09:30.666871,39.293976352084435
1614,2020-04-29 17:09:30.854096,39.45119914086536
1645,2020-04-29 17:35:45.798753,38.106504722032696
1646,2020-04-29 17:35:46.314833,38.655092644970864
1647,2020-04-29 17:35:46.331171,38.580189296975725
1648,2020-04-29 17:35:46.903532,39.22733962303028
1649,2020-04-29 17:35:46.919376,39.20427894173189
1680,2020-04-29 18:01:58.397040,37.38949047308415
1681,2020-04-29 18:01:59.241555,38.178684329614036
1682,2020-04-29 18:01:59.276583,38.171562795992934
1683,2020-04-29 18:01:59.558793,38.518626867327846
1684,2020-04-29 18:02:01.545878,40.521872201003134
1715,2020-04-29 18:28:14.220265,37.4059733049944
1716,2020-04-29 18:28:14.513313,37.73731409804896
1717,2020-04-29 18:28:14.927516,38.21033067302777
1718,2020-04-29 18:28:14.971533,38.237995319999754
1719,2020-04-29 18:28:15.599818,38.850109264720224
1750,2020-04-29 18:54:23.051543,38.15618147514761
1751,2020-04-29 18:54:23.477131,38.598279790952795
1752,2020-04-29 18:54:23.515066,38.652981106191866
1753,2020-04-29 18:54:23.605013,38.641178350895636
1754,2020-04-29 18:54:23.858868,38.93723680498079
1785,2020-04-29 19:20:32.840097,38.107806804124266
1786,2020-04-29 19:20:34.103776,39.33879583934322
1787,2020-04-29 19:20:34.108945,39.269880522042506
1788,2020-04-29 19:20:34.958371,40.16339973499999
1789,2020-04-29 19:20:34.971588,40.22289348719641
1820,2020-04-29 19:46:52.158893,38.123424208257354
1821,2020-04-29 19:46:52.185616,38.13358143623918
1822,2020-04-29 19:46:52.665173,38.57463410589844
1823,2020-04-29 19:46:52.763985,38.695932777132846
1824,2020-04-29 19:46:53.628629,39.49572718609125
1855,2020-04-29 20:13:06.678214,36.53196709183975
1856,2020-04-29 20:13:08.404372,38.22525667725131
1857,2020-04-29 20:13:08.434753,38.22909823805094
1858,2020-04-29 20:13:08.465175,38.21714368881658
1859,2020-04-29 20:13:08.734290,38.571150782052435
1890,2020-04-29 20:39:22.083977,37.84763147681952
1891,2020-04-29 20:39:23.960583,39.62159225717187
1892,2020-04-29 20:39:24.008890,39.740339517127715
1893,2020-04-29 20:39:24.036769,39.7377717406489
1894,2020-04-29 20:39:24.088341,39.83570838486776
1925,2020-04-29 21:05:45.440270,38.22808151878417
1926,2020-04-29 21:05:46.296802,39.052415254991494
1927,2020-04-29 21:05:46.392891,39.164349868893616
1928,2020-04-29 21:05:46.762058,39.45100041897968
1929,2020-04-29 21:05:46.775685,39.508652137126774
1960,2020-04-29 21:32:08.963481,38.06986474199221
1961,2020-04-29 21:32:09.083004,38.10666789393872
1962,2020-04-29 21:32:09.101530,38.19174458179623
1963,2020-04-29 21:32:09.375614,38.43531873775646
1964,2020-04-29 21:32:10.292846,39.416850220877684
1995,2020-04-29 21:58:31.607020,37.834475522395216
1996,2020-04-29 21:58:31.647005,37.807966323103756
1997,2020-04-29 21:58:32.097604,38.35754640866071
1998,2020-04-29 21:58:32.583633,38.788622892927386
1999,2020-04-29 21:58:32.650698,38.8942059376277
2030,2020-04-29 22:24:52.877049,37.658583416137844
2031,2020-04-29 22:24:53.481558,38.327892013359815
2032,2020-04-29 22:24:54.132781,38.99512752983719
2033,2020-04-29 22:24:54.147522,38.96753630880266
2034,2020-04-29 22:24:54.346349,39.225019742269076
2065,2020-04-29 22:51:07.287550,38.026662610005594
2066,2020-04-29 22:51:07.798903,38.55412646429613
2067,2020-04-29 22:51:08.180839,38.88984880596399
2068,2020-04-29 22:51:08.235447,38.90446207392961
2069,2020-04-29 22:51:08.261778,39.033632565755404
2100,2020-04-29 23:17:40.145966,37.31707281898707
2101,2020-04-29 23:17:40.789241,38.0407843189314
2102,2020-04-29 23:17:41.354812,38.62272436404601
2103,2020-04-29 23:17:41.820726,39.03421518672258
2104,2020-04-29 23:17:41.917659,39.15338821103797
2135,2020-04-29 23:43:59.047387,38.3620359110646
2136,2020-04-29 23:44:02.448495,41.787802090868354
2137,2020-04-29 23:44:04.992202,44.342886440921575
2138,2020-04-29 23:44:06.043934,45.37277165940032
2139,2020-04-29 23:44:06.053539,45.35521001461893
2170,2020-04-30 00:10:34.824788,37.75292450888081
2171,2020-04-30 00:10:35.542029,38.529177592135966
2172,2020-04-30 00:10:35.666320,38.62106051761657
2173,2020-04-30 00:10:35.823002,38.711145175155245
2174,2020-04-30 00:10:37.196080,40.166758758947246
2205,2020-04-30 00:37:00.858429,38.279268161859356
2206,2020-04-30 00:37:00.903560,38.39933165628463
2207,2020-04-30 00:37:01.660123,39.172472254838794
2208,2020-04-30 00:37:02.201716,39.658712677191936
2209,2020-04-30 00:37:02.396681,39.87619614880532
2240,2020-04-30 01:03:22.812118,38.98972034920007
2241,2020-04-30 01:03:23.469251,39.7126803100109
2242,2020-04-30 01:03:23.665071,39.881110636983074
2243,2020-04-30 01:03:24.031423,40.30735221179203
2244,2020-04-30 01:03:24.270081,40.529473130125545
2275,2020-04-30 01:29:51.189738,37.64047843683511
2276,2020-04-30 01:29:51.847202,38.19534531980753
2277,2020-04-30 01:29:52.171316,38.56152719212696
2278,2020-04-30 01:29:52.541067,38.957977896090604
2279,2020-04-30 01:29:52.964007,39.398061701096594
2310,2020-04-30 01:56:16.765856,37.03857005573809
2311,2020-04-30 01:56:17.936672,38.226019802968956
2312,2020-04-30 01:56:17.963381,38.15138012263924
2313,2020-04-30 01:56:18.110242,38.340774165932096
2314,2020-04-30 01:56:18.762704,39.01958973612636
2345,2020-04-30 02:22:39.235048,37.903959332965314
2346,2020-04-30 02:22:39.375367,38.13067777641117
2347,2020-04-30 02:22:39.902258,38.67411513905972
2348,2020-04-30 02:22:41.014748,39.723772704135634
2349,2020-04-30 02:22:41.286047,40.025385668035604
2380,2020-04-30 02:49:15.585417,38.698345558717854
2381,2020-04-30 02:49:16.036000,39.21159971691668
2382,2020-04-30 02:49:16.073997,39.21695787226781
2383,2020-04-30 02:49:16.479322,39.63828393770382
2384,2020-04-30 02:49:17.390677,40.46368220634759
2415,2020-04-30 03:15:53.758068,38.0977894840762
2416,2020-04-30 03:15:54.619728,38.92136095277965
2417,2020-04-30 03:15:55.523686,39.90610740100965
2418,2020-04-30 03:15:56.047215,40.44609756814316
2419,2020-04-30 03:15:57.627231,41.99358578817919
2450,2020-04-30 03:42:47.957529,37.90354271093384
2451,2020-04-30 03:42:47.968809,37.93096118979156
2452,2020-04-30 03:42:48.480108,38.36113191535696
2453,2020-04-30 03:42:48.499976,38.47870440175757
2454,2020-04-30 03:42:49.507511,39.42707941308617
2485,2020-04-30 04:09:32.268869,37.03954179119319
2486,2020-04-30 04:09:33.631065,38.359405202791095
2487,2020-04-30 04:09:34.052246,38.840073438826956
2488,2020-04-30 04:09:34.096867,38.78498878702521
2489,2020-04-30 04:09:34.506184,39.2609830298461
2520,2020-04-30 04:36:12.053760,36.59067873703316
2521,2020-04-30 04:36:13.574360,38.15371865127236
2522,2020-04-30 04:36:13.655641,38.21900240983814
2523,2020-04-30 04:36:13.664200,38.15723474789411
2524,2020-04-30 04:36:13.732128,38.32802542299032
2555,2020-04-30 05:02:48.955072,37.485901623032994
2556,2020-04-30 05:02:49.487716,38.07769314898178
2557,2020-04-30 05:02:50.175939,38.66803808510304
2558,2020-04-30 05:02:50.527248,39.10072124283761
2559,2020-04-30 05:02:51.004104,39.561615918762975
2590,2020-04-30 05:29:19.953082,38.927677687257535
2591,2020-04-30 05:29:20.302802,39.260987491812564
2592,2020-04-30 05:29:21.004352,39.92000323999673
2593,2020-04-30 05:29:21.369450,40.3115737750195
2594,2020-04-30 05:29:21.645609,40.522770615760244
2625,2020-04-30 05:56:02.038976,37.12139415927231
2626,2020-04-30 05:56:03.459165,38.477081778924905
2627,2020-04-30 05:56:03.790174,38.88906423281878
2628,2020-04-30 05:56:03.810293,38.926232390105724
2629,2020-04-30 05:56:04.187627,39.243907197844244
2660,2020-04-30 06:22:46.678756,38.26508129574359
2661,2020-04-30 06:22:47.050735,38.61107480712235
2662,2020-04-30 06:22:47.900701,39.503316825721406
2663,2020-04-30 06:22:48.405090,40.024968559853725
2664,2020-04-30 06:22:49.326084,40.84491638373584
2695,2020-04-30 06:49:24.481470,38.08488549571484
2696,2020-04-30 06:49:24.927207,38.498057211749256
2697,2020-04-30 06:49:25.081770,38.66848576068878
2698,2020-04-30 06:49:25.358819,38.8998215990141
2699,2020-04-30 06:49:26.483674,39.98465887689964
2730,2020-04-30 07:15:50.400561,36.385563771240406
2731,2020-04-30 07:15:52.141653,38.10040317708626
2732,2020-04-30 07:15:53.291496,39.29361332114786
2733,2020-04-30 07:15:53.355192,39.27152681024746
2734,2020-04-30 07:15:53.363280,39.38221686799079
2765,2020-04-30 07:42:21.372108,37.697783017996706
2766,2020-04-30 07:42:22.511401,38.902277091983706
2767,2020-04-30 07:42:22.556476,38.980013824999325
2768,2020-04-30 07:42:22.561682,38.92593486793339
2769,2020-04-30 07:42:23.863155,40.27009814186022
2800,2020-04-30 08:08:55.245859,38.11984833795577
2801,2020-04-30 08:08:55.816784,38.64867846574634
2802,2020-04-30 08:08:56.003962,38.894419841934
2803,2020-04-30 08:08:56.031929,38.82534295506776
2804,2020-04-30 08:08:56.540337,39.39848719723523
2835,2020-04-30 08:35:14.857371,38.943510882090784
2836,2020-04-30 08:35:14.905811,38.926860116887845
2837,2020-04-30 08:35:14.946670,39.048907749354846
2838,2020-04-30 08:35:14.975592,39.035370921716094
2839,2020-04-30 08:35:15.027371,39.146150755696
2870,2020-04-30 09:01:34.357091,37.656981876119964
2871,2020-04-30 09:01:34.747110,38.132266974076636
2872,2020-04-30 09:01:35.426799,38.76935113593936
2873,2020-04-30 09:01:35.751598,39.15332437912003
2874,2020-04-30 09:01:36.189617,39.55873441882432
2905,2020-04-30 09:27:51.752282,36.622307684272535
2906,2020-04-30 09:27:53.345711,38.183294332120575
2907,2020-04-30 09:27:53.743573,38.59713605884463
2908,2020-04-30 09:27:53.792793,38.55777139496058
2909,2020-04-30 09:27:54.088129,38.89919925201684
2940,2020-04-30 09:54:07.544774,36.90452316496521
2941,2020-04-30 09:54:08.675852,37.98075512424112
2942,2020-04-30 09:54:09.425342,38.76876617409289
2943,2020-04-30 09:54:09.473495,38.8010496920906
2944,2020-04-30 09:54:09.899518,39.160461991094046
2975,2020-04-30 10:20:20.830994,38.01385020231828
2976,2020-04-30 10:20:21.300556,38.42468782374635
2977,2020-04-30 10:20:21.368731,38.519483492709696
2978,2020-04-30 10:20:21.935702,39.1022992148064
2979,2020-04-30 10:20:21.943937,39.024983447045095
3010,2020-04-30 10:46:33.576640,37.975282154046
3011,2020-04-30 10:46:33.631905,37.93365244008601
3012,2020-04-30 10:46:33.766447,38.148815168999135
3013,2020-04-30 10:46:35.452525,39.81900416500866
3014,2020-04-30 10:46:35.751640,40.09138049883768
3045,2020-04-30 11:12:48.440753,38.833375140093274
3046,2020-04-30 11:12:48.497671,38.80602959590033
3047,2020-04-30 11:12:48.892272,39.26913600275293
3048,2020-04-30 11:12:48.984224,39.39351818943396
3049,2020-04-30 11:12:49.896122,40.246591040864594
3080,2020-04-30 11:38:56.677625,37.885610058903694
3081,2020-04-30 11:38:57.203788,38.438950416166335
3082,2020-04-30 11:38:57.265855,38.435706241056316
3083,2020-04-30 11:38:57.274018,38.54183608712629
3084,2020-04-30 11:38:57.384734,38.63594021787867
3115,2020-04-30 12:05:10.123639,38.6228680992499
3116,2020-04-30 12:05:11.914419,40.37145280931145
3117,2020-04-30 12:05:12.154024,40.56703269015998
3118,2020-04-30 12:05:12.672003,41.15537840826436
3119,2020-04-30 12:05:12.679877,41.195825466886156
3150,2020-04-30 12:33:49.307459,37.455406864639365
3151,2020-04-30 12:33:49.988605,38.0977271948941
3152,2020-04-30 12:33:50.499780,38.66438220720738
3153,2020-04-30 12:33:50.512993,38.580008376855396
3154,2020-04-30 12:33:50.908333,39.040427240077406
3185,2020-04-30 13:00:02.068414,37.028886736370616
3186,2020-04-30 13:00:02.448910,37.4420967316255
3187,2020-04-30 13:00:03.236921,38.128410089761026
3188,2020-04-30 13:00:03.750141,38.72673760028557
3189,2020-04-30 13:00:04.156067,39.09001675015315
3220,2020-04-30 13:26:09.888796,37.62015064619481
3221,2020-04-30 13:26:10.121100,37.88493647379801
3222,2020-04-30 13:26:10.738688,38.486051604151726
3223,2020-04-30 13:26:10.879067,38.54401082964614
3224,2020-04-30 13:26:11.212298,38.92128573218361
3255,2020-04-30 13:52:27.500705,39.161634310148656
3256,2020-04-30 13:52:27.848841,39.54988241707906
3257,2020-04-30 13:52:28.370061,40.11701697204262
3258,2020-04-30 13:52:28.851470,40.58248738758265
3259,2020-04-30 13:52:29.421091,41.18493083212525
3290,2020-04-30 14:18:42.522355,37.36765245813877
3291,2020-04-30 14:18:42.926060,37.69902466796338
3292,2020-04-30 14:18:43.579649,38.45758595690131
3293,2020-04-30 14:18:43.970884,38.789880556985736
3294,2020-04-30 14:18:44.194907,39.056374746840454
3325,2020-04-30 14:44:54.732662,37.84801283525303
3326,2020-04-30 14:44:54.799059,37.89771371986717
3327,2020-04-30 14:44:54.889489,37.970386616885655
3328,2020-04-30 14:44:55.418236,38.43001536140217
3329,2020-04-30 14:44:55.890347,38.944794097915285
3360,2020-04-30 15:11:05.091644,37.663213029038154
3361,2020-04-30 15:11:06.703219,39.258512545842684
3362,2020-04-30 15:11:07.749360,40.2662909659557
3363,2020-04-30 15:11:08.388922,40.92838916461915
3364,2020-04-30 15:11:08.689532,41.162500915583216
3395,2020-04-30 15:37:14.602565,37.50245594978333
3396,2020-04-30 15:37:14.775587,37.65906718512996
3397,2020-04-30 15:37:15.047842,37.884888619184494
3398,2020-04-30 15:37:15.119857,37.987015980295844
3399,2020-04-30 15:37:15.712534,38.50956476479769
3430,2020-04-30 16:03:20.509716,37.808733698911965
3431,2020-04-30 16:03:20.996973,38.26608543423936
3432,2020-04-30 16:03:21.041648,38.383797597605735
3433,2020-04-30 16:03:21.291905,38.65134560596198
3434,2020-04-30 16:03:22.267094,39.592881514225155
3465,2020-04-30 16:29:32.626324,37.64434805000201
3466,2020-04-30 16:29:33.457709,38.57321947114542
3467,2020-04-30 16:29:33.796581,38.8527858927846
3468,2020-04-30 16:29:35.075001,40.157716192305095
3469,2020-04-30 16:29:35.131819,40.23045018594712
3500,2020-04-30 16:55:44.827151,38.12389825005084
3501,2020-04-30 16:55:45.496101,38.83924559503794
3502,2020-04-30 16:55:45.586896,38.946850343141705
3503,2020-04-30 16:55:45.660414,38.92300203815103
3504,2020-04-30 16:55:46.044899,39.372050312813364
3535,2020-04-30 17:21:53.772271,37.90831936709583
3536,2020-04-30 17:21:54.844768,38.87774504488334
3537,2020-04-30 17:21:54.939941,39.05954585503787
3538,2020-04-30 17:21:54.955059,39.05867710802704
3539,2020-04-30 17:21:54.962342,39.03536436986178
3570,2020-04-30 17:48:06.023134,38.53570425184444
3571,2020-04-30 17:48:06.432970,38.90368826687336
3572,2020-04-30 17:48:06.908867,39.43801216594875
3573,2020-04-30 17:48:06.951115,39.37939900206403
3574,2020-04-30 17:48:07.019844,39.516720687970526
3605,2020-04-30 18:14:15.656556,38.236388948746026
3606,2020-04-30 18:14:15.771980,38.37839037971571
3607,2020-04-30 18:14:15.784212,38.32422805810347
3608,2020-04-30 18:14:16.010647,38.64934458816425
3609,2020-04-30 18:14:17.011294,39.633670082315795
3640,2020-04-30 18:40:31.567452,38.072063814383
3641,2020-04-30 18:40:32.197604,38.685697318054736
3642,2020-04-30 18:40:32.241149,38.64853250887245
