,time,latency
702,2020-04-29 06:14:16.968354,51.19740271102636
703,2020-04-29 06:14:19.620609,53.83353988500312
704,2020-04-29 06:14:20.385025,54.57097631227225
735,2020-04-29 06:42:29.256340,50.046946957241744
736,2020-04-29 06:42:29.285982,50.1637041317299
737,2020-04-29 06:42:30.095765,50.990073698107146
738,2020-04-29 06:42:31.771153,52.63276309892535
739,2020-04-29 06:42:31.792322,52.630924976896495
770,2020-04-29 07:10:30.550960,50.871281913947314
771,2020-04-29 07:10:30.634003,50.97097439412028
772,2020-04-29 07:10:31.124602,51.42879368923605
773,2020-04-29 07:10:31.179826,51.456982807721936
774,2020-04-29 07:10:31.515769,51.74657289404422
805,2020-04-29 07:38:18.983360,49.63097521290183
806,2020-04-29 07:38:19.601280,50.28218173701316
807,2020-04-29 07:38:19.683045,50.257847269996994
808,2020-04-29 07:38:20.806638,51.42780241323635
809,2020-04-29 07:38:21.063396,51.72762903291732
840,2020-04-29 08:06:26.222175,49.900764257647104
841,2020-04-29 08:06:26.285706,50.06733858119696
842,2020-04-29 08:06:26.830823,50.579582625068724
843,2020-04-29 08:06:27.014582,50.779649089090526
844,2020-04-29 08:06:28.378003,52.09675309807062
875,2020-04-29 08:34:15.974816,49.85864563100039
876,2020-04-29 08:34:16.648558,50.499628561083235
877,2020-04-29 08:34:17.657834,51.48223340790719
878,2020-04-29 08:34:18.437804,52.30538152204825
879,2020-04-29 08:34:18.723978,52.50595273496583
910,2020-04-29 09:02:13.256467,50.163066288921975
911,2020-04-29 09:02:14.349822,51.3586643426679
912,2020-04-29 09:02:15.961771,52.93583659408614
913,2020-04-29 09:02:16.675172,53.66528671979904
914,2020-04-29 09:02:17.281955,54.232793773058795
945,2020-04-29 09:30:05.964043,49.78906078962609
946,2020-04-29 09:30:06.207723,50.01643880968914
947,2020-04-29 09:30:06.543219,50.30917884921654
948,2020-04-29 09:30:06.623757,50.41643430758268
949,2020-04-29 09:30:07.140432,50.86792093329132
980,2020-04-29 09:57:59.015275,49.97863261401653
981,2020-04-29 09:57:59.251786,50.198043946176774
982,2020-04-29 09:57:59.698024,50.55674319667742
983,2020-04-29 09:57:59.754266,50.68361793085933
984,2020-04-29 09:57:59.767535,50.670365160796784
1015,2020-04-29 10:25:53.923164,50.5862425933592
1016,2020-04-29 10:25:54.002739,50.64925118116662
1017,2020-04-29 10:25:54.754149,51.38472368381918
1018,2020-04-29 10:25:55.184572,51.746464591939
1019,2020-04-29 10:25:56.559079,53.16332452371717
1050,2020-04-29 10:53:45.655596,50.992595090996474
1051,2020-04-29 10:53:46.184014,51.44679062021896
1052,2020-04-29 10:53:46.970636,52.32396897301078
1053,2020-04-29 10:53:47.921340,53.291629277635366
1054,2020-04-29 10:53:47.951038,53.25785855669528
1085,2020-04-29 11:21:40.938233,50.44090708810836
1086,2020-04-29 11:21:40.969986,50.51572491182014
1087,2020-04-29 11:21:41.685188,51.143956513144076
1088,2020-04-29 11:21:41.724948,51.28735401108861
1089,2020-04-29 11:21:41.737948,51.26762084010989
1120,2020-04-29 11:49:22.886840,50.619248054921634
1121,2020-04-29 11:49:23.019017,50.686663398053504
1122,2020-04-29 11:49:23.039883,50.74588195281103
1123,2020-04-29 11:49:23.061344,50.810309442691505
1124,2020-04-29 11:49:23.513596,51.27916256291792
1155,2020-04-29 12:17:01.236553,50.24316201219336
1156,2020-04-29 12:17:01.400316,50.49726358614861
1157,2020-04-29 12:17:04.042061,53.12212372943759
1158,2020-04-29 12:17:04.478417,53.59182947920635
1159,2020-04-29 12:17:04.715168,53.76835594931618
1190,2020-04-29 12:44:44.861999,48.511108560021974
1191,2020-04-29 12:44:47.323162,50.93971135281026
1192,2020-04-29 12:44:47.338011,50.88934627920389
1193,2020-04-29 12:44:48.341867,51.931835831608616
1194,2020-04-29 12:44:48.568117,52.20080681983382
1225,2020-04-29 13:12:27.376345,50.197945198975496
1226,2020-04-29 13:12:28.042081,50.829897118732326
1227,2020-04-29 13:12:28.244535,50.95935397874564
1228,2020-04-29 13:12:28.711635,51.47283666906878
1229,2020-04-29 13:12:29.195112,51.99910009186715
1260,2020-04-29 13:40:11.278651,49.67854131106287
1261,2020-04-29 13:40:11.650276,49.96912268782034
1262,2020-04-29 13:40:12.973518,51.357544004917145
1263,2020-04-29 13:40:12.994767,51.411851083859794
1264,2020-04-29 13:40:13.803528,52.160877612885095
1295,2020-04-29 14:07:50.651426,49.70305776828901
1296,2020-04-29 14:07:51.017350,50.130073694046594
1297,2020-04-29 14:07:51.514485,50.59406328527257
1298,2020-04-29 14:07:51.545887,50.64197965385392
1299,2020-04-29 14:07:52.415761,51.46634890930727
1330,2020-04-29 14:35:32.144486,51.059170681983225
1331,2020-04-29 14:35:33.244642,52.086349987890564
1332,2020-04-29 14:35:36.567461,55.455667363014065
1333,2020-04-29 14:35:37.614180,56.54513960191979
1334,2020-04-29 14:35:37.624329,56.57188541488722
1365,2020-04-29 15:03:25.348132,51.24779389193282
1366,2020-04-29 15:03:25.392086,51.2188987871632
1367,2020-04-29 15:03:25.923197,51.79627646226436
1368,2020-04-29 15:03:26.793356,52.709408367984
1369,2020-04-29 15:03:26.995447,52.92821365874261
1400,2020-04-29 15:31:06.873645,50.15879762033001
1401,2020-04-29 15:31:07.267597,50.520375309046365
1402,2020-04-29 15:31:07.427167,50.69605122227222
1403,2020-04-29 15:31:08.873353,52.09946113312618
1404,2020-04-29 15:31:08.882808,52.06684150919318
1435,2020-04-29 15:58:48.746202,49.248591220006354
1436,2020-04-29 15:58:49.206215,49.815691170748316
1437,2020-04-29 15:58:49.283156,49.87555829808116
1438,2020-04-29 15:58:50.076869,50.65270892996341
1439,2020-04-29 15:58:51.528477,52.07746098889038
1470,2020-04-29 16:26:28.682689,50.305202680174254
1471,2020-04-29 16:26:28.722422,50.37776810256764
1472,2020-04-29 16:26:29.367741,50.92129577929153
1473,2020-04-29 16:26:29.750602,51.38935247901828
1474,2020-04-29 16:26:30.453946,52.05012811813504
1505,2020-04-29 16:54:07.458724,49.381522721145295
1506,2020-04-29 16:54:09.124929,50.94372071977705
1507,2020-04-29 16:54:09.582471,51.471766029950224
1508,2020-04-29 16:54:09.616226,51.4750221068971
1509,2020-04-29 16:54:09.874647,51.7804600847885
1540,2020-04-29 17:21:55.659763,57.29476238414645
1541,2020-04-29 17:21:58.358380,59.96049863286317
1542,2020-04-29 17:21:58.416166,60.03432147298008
1543,2020-04-29 17:21:58.441328,60.01692060893402
1544,2020-04-29 17:21:58.465663,59.99888839991763
1575,2020-04-29 17:49:36.062413,50.74501012684778
1576,2020-04-29 17:49:36.150192,50.90029449993745
1577,2020-04-29 17:49:36.342956,51.12589902430773
1578,2020-04-29 17:49:36.520967,51.287149654235684
1579,2020-04-29 17:49:36.652345,51.379136600065976
1610,2020-04-29 18:17:14.189174,50.24437911808491
1611,2020-04-29 18:17:15.191864,51.26377606485039
1612,2020-04-29 18:17:16.859393,52.898528726305805
1613,2020-04-29 18:17:18.981255,54.993821910116814
1614,2020-04-29 18:17:19.183554,55.150268758181475
1645,2020-04-29 18:44:51.933359,47.337505328003324
1646,2020-04-29 18:44:54.556326,49.87111197179184
1647,2020-04-29 18:44:54.986291,50.34738012915478
1648,2020-04-29 18:44:55.043487,50.46502107707785
1649,2020-04-29 18:44:55.271986,50.660619884263724
1680,2020-04-29 19:12:40.353561,50.111146413721144
1681,2020-04-29 19:12:40.963981,50.6148033849895
1682,2020-04-29 19:12:42.457807,52.152559902053326
1683,2020-04-29 19:12:42.467677,52.192687527742244
1684,2020-04-29 19:12:44.044518,53.785621506161995
1715,2020-04-29 19:40:20.029924,49.59682498499751
1716,2020-04-29 19:40:20.083254,49.68322165729478
1717,2020-04-29 19:40:21.226119,50.80936211999506
1718,2020-04-29 19:40:22.470413,51.973644318059094
1719,2020-04-29 19:40:23.078453,52.618417493999004
1750,2020-04-29 20:08:12.672060,48.259897090960294
1751,2020-04-29 20:08:13.675491,49.24681905005127
1752,2020-04-29 20:08:14.701985,50.1877904026769
1753,2020-04-29 20:08:15.246087,50.77455744007603
1754,2020-04-29 20:08:15.712070,51.26731082890183
1785,2020-04-29 20:36:23.228248,47.889059021137655
1786,2020-04-29 20:36:25.083761,49.76137765077874
1787,2020-04-29 20:36:26.669964,51.314879907295115
1788,2020-04-29 20:36:27.734712,52.35656375996769
1789,2020-04-29 20:36:28.275569,52.858887301757925
1820,2020-04-29 21:04:10.031067,50.037715801037855
1821,2020-04-29 21:04:10.580060,50.67629551794379
1822,2020-04-29 21:04:11.305168,51.38497114693747
1823,2020-04-29 21:04:12.226016,52.27913118107246
1824,2020-04-29 21:04:12.518104,52.63134328788146
1855,2020-04-29 21:32:00.115152,55.974148583132774
1856,2020-04-29 21:32:01.577435,57.46921659493818
1857,2020-04-29 21:32:02.181386,58.05673494888471
1858,2020-04-29 21:32:03.497398,59.32987494813278
1859,2020-04-29 21:32:03.997626,59.7834940608591
1890,2020-04-29 21:59:49.505463,49.926707306876786
1891,2020-04-29 21:59:49.559261,50.085300770122565
1892,2020-04-29 21:59:50.069575,50.56285823183134
1893,2020-04-29 21:59:50.451552,50.96093697426841
1894,2020-04-29 21:59:50.811712,51.277521418873214
1925,2020-04-29 22:27:33.069949,48.9327593119815
1926,2020-04-29 22:27:34.727261,50.55764449387789
1927,2020-04-29 22:27:34.792949,50.55391461867839
1928,2020-04-29 22:27:34.915292,50.71869059232995
1929,2020-04-29 22:27:35.377841,51.22425219323486
1960,2020-04-29 22:55:23.146918,49.7105041150935
1961,2020-04-29 22:55:23.578141,50.068841077852994
1962,2020-04-29 22:55:23.869465,50.46584714110941
1963,2020-04-29 22:55:26.114208,52.693959909956895
1964,2020-04-29 22:55:26.127684,52.66475227521733
1995,2020-04-29 23:23:19.114461,50.54531609872357
1996,2020-04-29 23:23:19.189960,50.6040077349171
1997,2020-04-29 23:23:19.641344,50.96815664088354
1998,2020-04-29 23:23:19.665933,51.06381803983823
1999,2020-04-29 23:23:19.676116,51.04687972785905
2030,2020-04-29 23:51:08.178476,50.29859184101224
2031,2020-04-29 23:51:08.583816,50.82903218083084
2032,2020-04-29 23:51:08.736461,50.94872484914959
2033,2020-04-29 23:51:08.751061,50.91356233134866
2034,2020-04-29 23:51:10.171271,52.356694129761316
2065,2020-04-30 00:18:59.654959,50.237740830052644
2066,2020-04-30 00:18:59.701081,50.18435363797471
2067,2020-04-30 00:18:59.720453,50.242215266916894
2068,2020-04-30 00:19:00.942194,51.49152496503666
2069,2020-04-30 00:19:01.747878,52.313346689101316
2100,2020-04-30 00:46:46.132054,49.20532901678234
2101,2020-04-30 00:46:48.091057,51.10490959277377
2102,2020-04-30 00:46:48.148394,51.205170398112394
2103,2020-04-30 00:46:48.583562,51.558886625338346
2104,2020-04-30 00:46:48.615764,51.65634474810213
2135,2020-04-30 01:14:45.702946,50.990301848389215
2136,2020-04-30 01:14:45.753189,50.99779038922861
2137,2020-04-30 01:14:45.782412,50.98445052606985
2138,2020-04-30 01:14:46.476105,51.78027057275176
2139,2020-04-30 01:14:47.960859,53.232312994077795
2170,2020-04-30 01:42:38.759529,50.27572681196035
2171,2020-04-30 01:42:38.806128,50.292939594946795
2172,2020-04-30 01:42:39.007296,50.45010295929387
2173,2020-04-30 01:42:39.071522,50.603919500019394
2174,2020-04-30 01:42:40.012278,51.56166731566191
2205,2020-04-30 02:11:38.557481,49.94488726183772
2206,2020-04-30 02:11:39.405319,50.720138780772686
2207,2020-04-30 02:11:39.517073,50.93769322382286
2208,2020-04-30 02:11:40.781681,52.14250610908493
2209,2020-04-30 02:11:41.022556,52.42656888905913
2240,2020-04-30 02:39:32.178730,49.9433782431297
2241,2020-04-30 02:39:32.583879,50.267374644055955
2242,2020-04-30 02:39:35.277183,52.99904033588246
2243,2020-04-30 02:39:35.290628,53.03909993264824
2244,2020-04-30 02:39:36.208603,53.9901811927557
2275,2020-04-30 03:07:32.924065,49.235211797989905
2276,2020-04-30 03:07:34.443984,50.7725258958526
2277,2020-04-30 03:07:35.199736,51.42574627371505
2278,2020-04-30 03:07:35.242422,51.510786502156414
2279,2020-04-30 03:07:35.535576,51.83064891211689
2310,2020-04-30 03:35:49.131886,49.407414818648256
2311,2020-04-30 03:35:49.914284,50.27338389912621
2312,2020-04-30 03:35:50.815818,51.12803154112771
2313,2020-04-30 03:35:51.305129,51.66459484025836
2314,2020-04-30 03:35:51.662087,52.021077710203826
2345,2020-04-30 04:03:57.782323,50.056521856226034
2346,2020-04-30 04:03:58.034773,50.33250669296831
2347,2020-04-30 04:03:58.044575,50.27532603777946
2348,2020-04-30 04:04:00.023518,52.337365586776286
2349,2020-04-30 04:04:00.222777,52.55366803798825
2380,2020-04-30 04:31:49.721351,51.16842927597464
2381,2020-04-30 04:31:49.794734,51.27747513493522
2382,2020-04-30 04:31:51.122139,52.50002695433796
2383,2020-04-30 04:31:51.144454,52.56477133091539
2384,2020-04-30 04:31:51.156409,52.62070798687636
2415,2020-04-30 04:59:40.689010,49.380362445022904
2416,2020-04-30 04:59:41.110287,49.89987400779501
2417,2020-04-30 04:59:42.976280,51.70604269206524
2418,2020-04-30 04:59:42.992579,51.74909116700292
2419,2020-04-30 04:59:43.093078,51.865666559897356
2450,2020-04-30 05:27:26.345143,50.222691621165716
2451,2020-04-30 05:27:26.474554,50.36851178109646
2452,2020-04-30 05:27:27.493454,51.348897757939994
2453,2020-04-30 05:27:28.612976,52.42596441600472
2454,2020-04-30 05:27:28.627219,52.538177329581224
2485,2020-04-30 05:55:24.249040,49.37080161506311
2486,2020-04-30 05:55:25.801205,50.81995146581904
2487,2020-04-30 05:55:26.338304,51.39708507107571
2488,2020-04-30 05:55:26.356688,51.44588401215151
2489,2020-04-30 05:55:27.470969,52.57624096982182
2520,2020-04-30 06:23:27.375004,48.934998705983155
2521,2020-04-30 06:23:28.810248,50.397177026141435
2522,2020-04-30 06:23:28.925664,50.545633293222636
2523,2020-04-30 06:23:30.177794,51.78072458086535
2524,2020-04-30 06:23:30.185345,51.70294414740056
2555,2020-04-30 06:51:34.003822,48.93161164270714
2556,2020-04-30 06:51:34.550832,49.462329257279634
2557,2020-04-30 06:51:35.994554,50.889988342300065
2558,2020-04-30 06:51:36.318533,51.18728051520885
2559,2020-04-30 06:51:36.723896,51.54663210641593
2590,2020-04-30 07:19:25.699726,50.66450696904212
2591,2020-04-30 07:19:27.071475,52.053013801109046
2592,2020-04-30 07:19:27.137132,52.05925969406962
2593,2020-04-30 07:19:27.196259,52.14514258876443
2594,2020-04-30 07:19:28.186538,53.06843885313721
2625,2020-04-30 07:47:20.617192,49.191662705969065
2626,2020-04-30 07:47:21.513504,50.03239012137056
2627,2020-04-30 07:47:22.399987,50.882693394087255
2628,2020-04-30 07:47:23.242165,51.783826914150275
2629,2020-04-30 07:47:23.257214,51.81523634679616
2660,2020-04-30 08:15:11.351570,49.265349046327174
2661,2020-04-30 08:15:11.903593,49.83369980705902
2662,2020-04-30 08:15:12.123678,50.07038905471563
2663,2020-04-30 08:15:13.076311,50.967111468780786
2664,2020-04-30 08:15:13.103817,50.95055374596268
2695,2020-04-30 08:43:02.432227,49.78956512035802
2696,2020-04-30 08:43:03.340606,50.66528059076518
2697,2020-04-30 08:43:03.945824,51.286628417205065
2698,2020-04-30 08:43:03.954100,51.252128183376044
2699,2020-04-30 08:43:04.016351,51.274157798849046
2730,2020-04-30 09:10:44.638093,50.54084852989763
2731,2020-04-30 09:10:46.032294,51.89604530064389
2732,2020-04-30 09:10:46.052878,51.939695565961294
2733,2020-04-30 09:10:47.126137,53.04577341629192
2734,2020-04-30 09:10:48.007907,53.870546335820116
2765,2020-04-30 09:38:32.582578,49.589210757985704
2766,2020-04-30 09:38:32.630841,49.727136867120855
2767,2020-04-30 09:38:33.496981,50.61022693989798
2768,2020-04-30 09:38:33.549700,50.63006081106141
2769,2020-04-30 09:38:34.666708,51.71964726271108
2800,2020-04-30 10:06:17.391119,48.831175318919115
2801,2020-04-30 10:06:19.520186,50.94437884818762
2802,2020-04-30 10:06:19.921327,51.37855956610292
2803,2020-04-30 10:06:20.789193,52.18674888880922
2804,2020-04-30 10:06:20.883461,52.24230842012912
2835,2020-04-30 10:34:00.220346,49.50335907796397
2836,2020-04-30 10:34:00.844942,50.09452003519982
2837,2020-04-30 10:34:01.481527,50.7480858261697
2838,2020-04-30 10:34:02.318975,51.50312262866646
2839,2020-04-30 10:34:02.453691,51.68051465600729
2870,2020-04-30 11:01:50.506937,49.42518770089372
2871,2020-04-30 11:01:50.557675,49.39397647604346
2872,2020-04-30 11:01:51.654298,50.55630181543528
2873,2020-04-30 11:01:51.734786,50.61397047713399
2874,2020-04-30 11:01:52.423943,51.35905552515761
2905,2020-04-30 11:29:37.770042,48.704225527122624
2906,2020-04-30 11:29:39.416433,50.33472764119506
2907,2020-04-30 11:29:40.102221,50.993954565841705
2908,2020-04-30 11:29:40.125958,50.975241934414946
2909,2020-04-30 11:29:40.865299,51.81629319256172
2940,2020-04-30 11:57:19.190652,50.847723857034
2941,2020-04-30 11:57:19.213273,50.83744505420327
2942,2020-04-30 11:57:20.296070,51.93665089597926
2943,2020-04-30 11:57:20.783726,52.38108746195211
2944,2020-04-30 11:57:21.132135,52.69090048223734
2975,2020-04-30 12:25:41.254673,49.53214492602274
2976,2020-04-30 12:25:42.086126,50.265673636924475
2977,2020-04-30 12:25:42.174788,50.4360146257095
2978,2020-04-30 12:25:43.774596,51.99255440663546
2979,2020-04-30 12:25:44.719099,52.963884284254156
3010,2020-04-30 12:53:31.751162,49.821921225171536
3011,2020-04-30 12:53:31.922107,49.96035838499665
3012,2020-04-30 12:53:31.995198,50.04950798396021
3013,2020-04-30 12:53:34.215194,52.18813289003447
3014,2020-04-30 12:53:34.274483,52.28997004684061
3045,2020-04-30 13:21:11.335022,50.0345820421353
3046,2020-04-30 13:21:11.958487,50.72321086889132
3047,2020-04-30 13:21:11.980918,50.718795720953494
3048,2020-04-30 13:21:12.305577,51.10301738698036
3049,2020-04-30 13:21:12.790010,51.57077292399481
3080,2020-04-30 13:48:48.583106,49.349786402191974
3081,2020-04-30 13:48:49.142634,49.92546833725646
3082,2020-04-30 13:48:49.674989,50.414434900973
3083,2020-04-30 13:48:49.818269,50.6178294220008
3084,2020-04-30 13:48:50.308015,51.046547853853546
3115,2020-04-30 14:16:26.164170,50.19363512517885
3116,2020-04-30 14:16:26.193434,50.119096766225994
3117,2020-04-30 14:16:26.871692,50.86666252231226
3118,2020-04-30 14:16:27.226122,51.238307433202856
3119,2020-04-30 14:16:29.084108,53.05212118197233
3150,2020-04-30 14:44:08.094168,49.59079583594576
3151,2020-04-30 14:44:08.563173,50.017225360032164
3152,2020-04-30 14:44:09.145281,50.625962625723325
3153,2020-04-30 14:44:09.222969,50.636887712869786
3154,2020-04-30 14:44:09.332269,50.845639633946114
3185,2020-04-30 15:11:46.785835,49.49958274886012
3186,2020-04-30 15:11:47.145322,49.90231561101972
3187,2020-04-30 15:11:47.243594,49.919200010597706
3188,2020-04-30 15:11:48.994160,51.76772264484316
3189,2020-04-30 15:11:49.849848,52.59038052475079
3220,2020-04-30 15:39:25.124475,50.59317149268463
3221,2020-04-30 15:39:25.379978,50.94821272790432
3222,2020-04-30 15:39:25.920352,51.428409597836435
3223,2020-04-30 15:39:25.953730,51.488535737153136
3224,2020-04-30 15:39:25.965438,51.51701857289299
3255,2020-04-30 16:07:03.821901,47.95159482304007
3256,2020-04-30 16:07:06.193156,50.231937581207596
3257,2020-04-30 16:07:06.678341,50.83528905920685
3258,2020-04-30 16:07:06.722479,50.8959978427738
3259,2020-04-30 16:07:07.479146,51.56589952018112
3290,2020-04-30 16:34:46.683909,50.26705959206446
3291,2020-04-30 16:34:46.818478,50.36944331601262
3292,2020-04-30 16:34:47.026105,50.5509147499688
3293,2020-04-30 16:34:47.180470,50.6591562340036
3294,2020-04-30 16:34:48.163484,51.7465803930536
3325,2020-04-30 17:02:23.228458,49.64601854421198
3326,2020-04-30 17:02:23.668343,50.00306872697547
3327,2020-04-30 17:02:24.346807,50.748359139077365
3328,2020-04-30 17:02:24.824485,51.20317351911217
3329,2020-04-30 17:02:25.679019,52.11373861227185
3360,2020-04-30 17:30:04.010805,49.83882562723011
3361,2020-04-30 17:30:04.502673,50.37346837017685
3362,2020-04-30 17:30:05.294127,51.148886993993074
3363,2020-04-30 17:30:05.340835,51.22819769615308
3364,2020-04-30 17:30:05.490805,51.28275814885274
3395,2020-04-30 17:57:36.660529,47.94600560003892
3396,2020-04-30 17:57:38.282152,49.507871018256985
3397,2020-04-30 17:57:38.868904,50.05576926702635
3398,2020-04-30 17:57:39.438199,50.707200438249856
3399,2020-04-30 17:57:39.467230,50.71983299124986
3430,2020-04-30 18:25:09.342535,50.3084958922118
3431,2020-04-30 18:25:12.374294,53.2979092290625
3432,2020-04-30 18:25:12.451042,53.43360545206815
3433,2020-04-30 18:25:12.491312,53.37249643867835
3434,2020-04-30 18:25:12.508951,53.459014507941895
3465,2020-04-30 18:52:55.564663,50.32146117696538
3466,2020-04-30 18:52:56.605605,51.27242215070874
3467,2020-04-30 18:52:56.645779,51.41945044370368
3468,2020-04-30 18:52:56.663759,51.40464591979981
3469,2020-04-30 18:52:56.939899,51.65363298403099
3500,2020-04-30 19:20:37.106559,49.01929060276598
3501,2020-04-30 19:20:39.506112,51.37552456790582
3502,2020-04-30 19:20:39.526430,51.45596659136936
3503,2020-04-30 19:20:39.766236,51.597023651003845
3504,2020-04-30 19:20:39.777829,51.67416375596076
3535,2020-04-30 19:48:29.578772,48.88445479003714
3536,2020-04-30 19:48:30.515199,49.89491911418735
3537,2020-04-30 19:48:30.832172,50.244639697019004
3538,2020-04-30 19:48:32.026857,51.37937213992699
3539,2020-04-30 19:48:32.110382,51.506272739730775
3570,2020-04-30 20:16:11.395456,49.29491513501853
3571,2020-04-30 20:16:11.813202,49.75569397071376
3572,2020-04-30 20:16:12.506200,50.43262833589689
3573,2020-04-30 20:16:12.517948,50.47719673486425
3574,2020-04-30 20:16:12.810137,50.66666043316946
3605,2020-04-30 20:43:55.915430,50.159806304145604
3606,2020-04-30 20:43:57.108410,51.33640019595623
3607,2020-04-30 20:43:58.157243,52.342213356867425
3608,2020-04-30 20:43:58.818183,53.03001358313486
3609,2020-04-30 20:43:58.848892,52.98765364522114
3640,2020-04-30 21:11:48.977210,47.20524526014924
3641,2020-04-30 21:11:51.483080,49.66782149206847
3642,2020-04-30 21:11:52.876525,51.015313486102976
